id,orig_correct,para_correct,idiom_correct,x,gold_answer
moral_disputes/891,True,True,True,"According to retributivist theories of punishment, those who break the law should be punished because",they deserve it.
prehistory/1105,False,False,False,Lewis Henry Morgan's stages of human culture are known as:,Unilineal evolution.
high_school_physics/512,False,False,False,A lightweight toy car crashes head-on into a heavier toy truck. Which of the following statements is true as a result of the collision? I. The car will experience a greater impulse than the truck. II. The car will experience a greater change in momentum than the truck. III. The magnitude of the acceleration experienced by the car will be greater than that experienced by the truck.,III only
professional_psychology/1406,True,True,True,"According to Vygotsky, a teacher’s changing level of guidance based on the student’s performance level is called ___________.",Scaffolding
miscellaneous/879,False,False,False,An external circuit has a resistance of 7.0 ohms and a current of 2.0 amperes. The potential difference across the circuit is which of the following?,3.5 volts
high_school_government_and_politics/412,False,False,False,The national and state governments share all of the following powers EXCEPT the power to,administer elections
human_sexuality/690,False,False,False,"What is the last stage in the ""coming out"" process?",Integration
marketing/768,True,True,True,"_______________ have become increasingly necessary as the incidence of crises has increased. This appears to be due to an increasing number of simple managerial mistakes, incorrect decision making, technology failures, and uncontrollable events in the external environment.",Crisis communications.
high_school_psychology/535,True,True,True,REM sleep deprivation generally causes what kinds of side effects?,Interference with memory tasks
moral_scenarios/921,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called the police on my husband for slapping me Scenario 2 | I always kept my gun safe locked because of having 2 toddlers in the house.","Not wrong, Not wrong"
professional_psychology/1419,False,False,True,An organizational psychologist finds that his newly developed selection test has different validity coefficients for male and female applicants and that the difference is statistically significant. This suggests that the test has:,differential validity.
anatomy/15,True,True,True,Which of the following is flexible connective tissue that is attached to bones at the joints?,Cartilage
elementary_mathematics/240,False,False,False,Use the equation below to answer the question. 0.75 × 6.5 = m Which expression shows one way to solve the equation?,"75 × 65 ÷ 1,000"
security_studies/1448,True,True,True,How significant are dealings in illicit arms as part of the global defence trade?,"Although the bulk of defence trade is legal, we know that a certain amount is illicit and involves transfers on the black and grey markets."
high_school_psychology/571,True,True,True,The instrument that has traditionally been used in sleep research to assess activity in the brain is called the,electroencephalograph (EEG)
miscellaneous/804,False,False,False,"How many balloons would be required to fill the Empire State Building, which is about 100 stories tall?","60,000,000"
college_physics/156,False,False,False,"The hydrogen lines observed in the spectrum of the quasar 3C9 are shifted so far into the red that their wavelengths are three times as long as those observed in the light from hydrogen atoms at rest in a laboratory on Earth. If it is assumed that the shift is entirely due to the relative motion of 3C9 and Earth, the relative speed of the quasar is",0.8c
high_school_chemistry/325,False,False,False,Chemical reactions can be classified as either heterogeneous or homogeneous. Which of the following equations below is best classified as a heterogeneous reaction?,C(s) + H2O(g) → H2(g) + CO(g)
logical_fallacies/720,True,True,True,The use of a word in two different senses in an argument is the fallacy of...,Equivocation
high_school_macroeconomics/455,False,False,False,Which of the following is a likely effect of a higher tariff imposed by the United States on imported automobiles?,Net exports will rise and the dollar will appreciate in value.
electrical_engineering/224,False,False,False,For dielectric heating the range of frequency normally employed is,10 MHz to 40 MHz.
professional_psychology/1408,True,True,True,Conduct Disorder is characterized by a chronic pattern of violation of social order in multiple settings where society’s rules and norms are constantly defied. From your knowledge of Conduct Disorder which of the following statements is incorrect?,Conduct Disorder not linked to biological factors.
electrical_engineering/221,True,True,True,Which of the following is/are the advantages of a closed loop control system?,both A and B.
moral_disputes/913,False,False,True,Singer claims that the best way to avoid loss of equality of opportunity through the genetic supermarket is to,provide genetic enhancement to those at the bottom and limit it to those at the top.
nutrition/1034,True,True,True,Which of the following is a function of vitamin B12?,Synthesis of methionine from homocysteine
college_biology/87,False,False,False,"A plant that possesses swimming sperm, xylem with tracheids, independent gametophyte and sporophyte phases, and no seeds is probably most closely related to",ferns
moral_scenarios/1009,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Since my friend is afraid of spiders, I put them on her. Scenario 2 | I told the students there would be extra credit if they worked hard.","Wrong, Not wrong"
formal_logic/274,False,False,False,"Use indirect truth tables to determine whether each set of propositions is consistent. If the set is consistent, choose an option with a consistent valuation. (There may be other consistent valuations.) ~(J ∨ ~K) L ⊃ M (J ∨ L) ⊃ (K · M)",Consistent. Consistent valuation when K and M are true and J and L are false
moral_disputes/909,True,True,True,"What, according to Singer, is the only defensible boundary of concern for the interests of others?",sentience
professional_psychology/1374,False,False,False,"A 5-year-old child is shown two identical rows of pennies each containing five pennies that line up. One row is lengthened and the child is asked whether one row has more objects than the other. The child answers that the longer row has more objects. According to Piaget, this child is in the ___________.",Concrete operational stage
elementary_mathematics/234,False,False,True,Which expression is equivalent to (5 + 2) x 8?,(8 x 5) + (8 x 2)
marketing/769,True,True,True,"Salespeople at a large consumer goods manufacturer are encouraged to ask probing questions of customers to identify their interests. Once their key desires have been uncovered, the salesperson should tailor a presentation so that the customers can see how the product will satisfy their wants. Which of the following presentation formats does the scenario best represent?",Need-satisfaction format
professional_psychology/1417,True,True,True,A researcher reports that she calculated a Cohen’s d of .50 for the data she collected in a study that compared two brief treatments for generalized anxiety disorder. This means that:,there was a difference of one-half standard deviation between the means of the two groups.
high_school_statistics/602,False,False,False,A particular crop of one variety of onion has weights that are approximately normally distributed with mean 9.8 oz. and standard deviation 2.1 oz. How does an onion in the 28th percentile for weight compare to the mean?,1.22 ounces below the mean
security_studies/1455,True,True,True,Which of the following best describes the relationship between postcolonialism and security studies?,Relations between postcolonialism and security studies are tense and contested. Postcolonialism questions the standard Westphalian account of world history that is the basis of security studies.
professional_law/1297,True,True,True,A state assesses a poll tax on people for registration to vote to elect state legislators. A group of minority citizens sues the state alleging denial of equal protection in that the right to vote cannot be based on the ability to pay a poll tax. The group does not present any evidence that the purpose of adopting the tax was to discriminate. There is no evidence of any specific effect that the tax has had on any class of people. Will the group succeed in striking down the tax?,"Yes, because the tax discriminates against poor people who will be less able to afford paying it, thus denying them equal protection of the laws."
formal_logic/270,True,True,False,"Construct a complete truth table for the following pairs of propositions. Then, using the truth tables, determine whether the statements are logically equivalent or contradictory. If neither, determine whether they are consistent or inconsistent. Justify your answers. ~[(G ⊃ H) ∨ ~H] and ~G ⊃ G",Inconsistent
virology/1500,True,True,True,Genetically the flaviviruses are positive stranded and have which of the following properties?,ssRNA viruses with capped and polyadenylated RNA
moral_scenarios/940,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I swung my son around in a circle until he threw up. Scenario 2 | I was trying to get birds to my car with treats.","Wrong, Not wrong"
professional_law/1305,False,True,False,"A defendant was arrested and indicted separately for the crimes of robbery, rape, and felony murder with the underlying felony being the rape. With respect to double jeopardy, which of the following statements is most accurate?","The defendant may be tried for the two separate offenses of robbery and felony murder and may be convicted of both, with the robbery sentence running consecutively with concurrent sentences for the felony murder and rape. "
miscellaneous/803,True,True,True,Which of the following is most commonly kept in a terrarium?,plants
clinical_knowledge/61,True,True,True,Which of the following is true with regards to the anatomy involved in the rectal examination?,The cervix can sometimes be felt anteriorly in the female
high_school_statistics/599,True,True,True,"Jonathan obtained a score of 80 on a statistics exam, placing him at the 90th percentile. Suppose five points are added to everyone's score. Jonathan's new score will be at the",90th percentile.
human_sexuality/685,True,True,True,"Before contact with Europeans, many First Nations populations viewed gay men, lesbians, and people who assumed cross-gender roles with",respect and admiration.
professional_law/1319,False,False,False,"Late one night, a defendant, who had a long history of drug-related arrests, was attending a party at a house. During the party, the defendant approached an undercover narcotics agent and offered to sell him some drugs. The undercover agent purchased the drugs from the defendant. Immediately thereafter, the undercover agent arrested the defendant and charged him with conspiracy to sell narcotics and sale of narcotics. He was convicted of both crimes and given consecutive seven-year sentences. On appeal, the defendant's best argument is which of the following?","There was no true agreement between him and the undercover agent and, hence, noconspiracy. "
elementary_mathematics/246,True,True,True,"Mr. Carson drove 1,027 miles in April. He drove 988 miles in May. Mr. Carson used the expression below to find how many more miles he drove in April than in May. 1,027 – 988 How many more miles did Mr. Carson drive in April than in May?",39 miles
high_school_psychology/564,True,True,True,"If the College Board neglected to put any questions that had to do with neuroscience on the AP Psychology exam one year, the test would lack",content validity.
high_school_mathematics/465,True,True,True,"When $\sqrt[3]{-128}$ is simplified, the result is $a\sqrt[3]{b}$, where $a$ is an integer, and $b$ is a positive integer. If $b$ is as small as possible, then what is $a+b$?",-2
high_school_government_and_politics/401,False,False,False,"During the second half of the twentieth century, the Supreme Court's position on free speech was that",free speech is essential to liberty and therefore may be abridged only under extreme circumstances
miscellaneous/876,False,False,False,What is the second longest bone in the human body?,Tibia
college_chemistry/101,False,False,False,Calculate the polarization of a proton in a magnetic field of 335 mT and 10.5 T at 298 K.,4.126 x 10^-3 at 0.335 T; 2.142 x 10^-6 at 10.5 T
high_school_biology/293,True,True,True,Which of Darwin's ideas had the strongest connection to Darwin having read Malthus's essay on human population growth?,Struggle for existence
college_chemistry/99,False,False,False,The Rydberg equation v = R_H(1/n_1^2 - 1/n_2^2) accurately predicts the UV-visible emission spectrum of the hydrogen atom. A form of the Rydberg equation may also be used to predict the UV-visible emission for all of the following EXCEPT,"hydride ion, H−"
world_religions/1515,True,True,True,Which of the following was part of the role of a deaconess?,All of the above
prehistory/1102,True,True,True,The ridge of bone that runs along the top of the skull in Australopithecus robustus is called a:,sagittal crest.
professional_psychology/1379,True,True,True,"According to the literature on attribution, when people make estimates of levels of conformity, they generally tend to",underestimate their own level of conformity and overestimate that of others
virology/1506,True,True,True,"In MSM, early syphilis was found to be associated with:",All of the above
machine_learning/739,True,True,True,Statement 1| The L2 penalty in a ridge regression is equivalent to a Laplace prior on the weights. Statement 2| There is at least one set of 4 points in R^3 that can be shattered by the hypothesis set of all 2D planes in R^3.,"False, True"
astronomy/31,True,True,True,Which property of our solar system does a formation theory NOT need to explain?,the presence of life on Earth
moral_scenarios/919,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I didn't think his wife was even remotely attractive, so I decided I would never ask her out even if she was unmarried. Scenario 2 | I chased my sister with a hot iron.","Not wrong, Wrong"
college_biology/90,False,False,False,Which of the following is NOT a correct statement concerning elastin?,It is a globular protein found in connective tissue.
philosophy/1052,True,True,True,"One of the aims of philosophy is to think critically about whether there are good reasons for adopting our beliefs. Reasons are considered ""good reasons"" if they are consistent with everyday experience and:","take into account objections, are acceptable to impartial third parties, and avoid undesirable consequences."
moral_scenarios/968,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I tossed a hair dryer into the swimming pool. Scenario 2 | I took a bite out of an apple and put it back in my fridge.","Wrong, Not wrong"
global_facts/281,True,True,False,"There are two billion children in the world today (2020), aged 0 to 15 years old. How many children will there be in the year 2100 according to the United Nations?",2 billion
computer_security/166,True,False,False,Can we build a secure PRP from a secure PRG?,"Yes, just plug the GGM PRF into the Luby-Rackoff theorem"
moral_scenarios/959,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I donated a closet full of clothes to the homeless shelter so my mom would buy me all new clothes. Scenario 2 | I made my partner laugh the entire evening.","Wrong, Not wrong"
elementary_mathematics/254,True,True,True,"What is the greatest common divisor of 54, 36, and 24?",6
elementary_mathematics/264,True,True,True,"What is the rule for the pattern? 41, 38, 35, 32, 29,...",subtract 3
astronomy/30,True,True,False,Which mechanism can NOT explain Mercury's lack of a permanent atmosphere?,Volcanic Heating
professional_psychology/1353,False,False,False,Which of the following statements best exemplifies criterion-referenced (as opposed to norm-referenced) measurement,Alice answered 63% of the items correctly
clinical_knowledge/56,True,True,True,"For patients with asthma, how many times a day should a peak flow reading be taken?",Twice a day.
prehistory/1099,True,True,True,Which of the following best describes an archaeologist's perspective of culture?,learned and invented adaptations or strategies for survival which are not genetically determined
high_school_microeconomics/491,True,False,True,"Relative to a competitive product market with the same costs, a monopoly can be expected to involve",more deadweight loss
college_mathematics/122,True,True,True,"Let S, T, and U be nonempty sets, and let f: S -> T and g: T -> U be functions such that the function g ∘ f : S -> U is one-to-one (injective). Which of the following must be true?",f is one-to-one.
high_school_physics/515,False,False,False,A swimmer is able to propel himself forward through the water by moving his arms. Which of the following correctly states the applicant and recipient of the force responsible for the swimmer’s forward acceleration?,The force of the surrounding water on the swimmer’s arms
college_physics/158,False,False,False,"During a hurricane, a 1,200 Hz warning siren on the town hall sounds. The wind is blowing at 55 m/s in a direction from the siren toward a person 1 km away. With what frequency does the sound wave reach the person? (The speed of sound in air is 330 m/s.)","1,200 Hz"
security_studies/1446,False,False,False,Which of the following scenarios best represents the type of sanctions common since the end of the Cold War?,Leader A denies normal economic relations with the business associates and family of Leader B.
prehistory/1094,True,True,False,Which of the following signifies that a person was very young when they died?,the presence of deciduous dentition
miscellaneous/817,True,True,False,When driving which of the following gestures means 'left turn'?,arm straight out
elementary_mathematics/258,False,False,False,"Residents of a small city voted on whether to allow a developer to build a shopping center. The number of votes in favor of the shopping center was 4,400. The number of votes against the shopping center was 17,600. What percent of the voters were in favor of building the shopping center?",20%
miscellaneous/862,False,False,False,How many leaves will fall in the United States this fall?,3*10^15
us_foreign_policy/1484,True,True,True,How did relations with Russia develop under George H.W. Bush?,Cautious support for Gorbachev and Yeltsin
astronomy/35,True,True,True,In astronomy the concept of black bodies is very important to better calculate the radiation of stars. Which one is the correct definition of a black body?,An idealized physical object that absorbs all electromagnetic radiation.
college_chemistry/104,True,True,True,A set of hybrid sp^3 orbitals for a carbon atom is given above. Which of the following is NOT true about the orbitals?,Each hybrid orbital may hold four electrons.
moral_scenarios/920,True,True,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When the black family moved onto my block, I was worried about property values. Scenario 2 | I let a rabid dog loose in the nursing home.","Wrong, Wrong"
miscellaneous/813,True,True,True,Which of these would you most commonly find in a sconce?,candle
logical_fallacies/729,True,True,True,"When someone is aware of evidence that contradicts her claim, but doesn't consider that evidence when making her argument, she may have committed which of the following fallacies?",suppressed evidence
professional_medicine/1333,True,True,True,"A 72-year-old woman comes to the physician because of a 3-day history of fever, shortness of breath, difficulty swallowing, chest pain, and cough. She is frail. Physical examination shows tachypnea and equal pulses bilaterally. Percussion of the chest shows dullness over the right lower lung field. Laboratory studies show arterial hypoxemia and decreased PCO2. A chest x-ray shows an area of opacification in the lower region of the right lung. Which of the following is the most likely cause of this patient's condition?",Aspiration
professional_law/1274,False,False,False,Gary Gamer purchased a computer from Electronic Warehouse Inc. Which of the below facts would be most favorable to Gary if he sought to rescind the purchase?,Gary paid for the computer and was given a box that when he unpacked it at home contained a printer unit made by the same manufacturer.
marketing/773,True,True,True,This is when customers visit the service facility so that they are personally involved throughout the service delivery process:,High-contact services.
philosophy/1075,True,True,True,Butler argues that the belief that there is a conflict between public goods and private goods arises from our notions of:,property.
clinical_knowledge/69,True,True,True,How can several different proteins be produced from the same gene?,"The primary transcripts of many genes can be spliced in various ways to produce different mRNAs, a process known as alternative RNA splicing."
high_school_biology/291,False,False,True,Hawkmoths are insects that are similar in appearance and behavior to hummingbirds. Which of the following is LEAST valid?,These organisms are genetically related to each other.
moral_scenarios/938,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my baby some milk to drink. Scenario 2 | I told my boss my head ached so I could go home and take some aspirin.","Not wrong, Not wrong"
professional_accounting/1125,False,False,False,"Order the following (risk, return) pairs from least to most favourable assuming the perspective of a rational and risk-averse investor: (2,2), (3,2) and (3,4). Risk is measured in standard deviations and return in percentage. HINT: Imagine a scatter diagram with standard deviation on the x-axis and return on the y-axis.","(3,2), (2,2), (3,4)"
econometrics/202,False,False,False,"Consider the following MA(3) process yt = μ + Εt + θ1Εt-1 + θ2Εt-2 + θ3Εt-3 , where σt is a zero mean white noise process with variance σ2. Which of the following statements are true? i) The process yt has zero mean ii) The autocorrelation function will have a zero value at lag 5 iii) The process yt has variance σ2 iv) The autocorrelation function will have a value of one at lag 0",(ii) and (iv) only
professional_psychology/1421,False,False,False,Experimental studies of the relation between level of motivation and level of performance have shown that,"for a given task, there is an optimal level of motivation"
college_medicine/134,True,True,True,"During exercise, adrenaline secretion from the adrenal glands is stimulated by:",increased sympathetic nerve activity.
college_biology/91,True,True,True,"In cloning experiments on the frog Xenopus laevis, nuclei were removed from intestinal cells of tadpoles and transplanted into zygotes whose nuclei had been removed. A small percent of these zygotes developed into normal frogs, suggesting that",the genomes of all somatic cells are equivalent
philosophy/1073,True,True,True,"Augustine claims that to save another person from injury, it is permissible to:",neither a nor. b.
high_school_psychology/554,False,False,False,"""Psychology is the science of behavior and mental processes,"" commonly defines psychology. In their definition of psychology, behaviorists would be likely to eliminate",III only
high_school_macroeconomics/444,False,False,False,Which of the following transactions would be included in the official computation of gross domestic product?,Josh buys a new pair of running shoes.
elementary_mathematics/235,False,True,True,"The number of points Jaden scored in a game is less than 45, and is also a multiple of 7. How many points could Jaden have scored?",35
nutrition/1042,False,False,False,Which statement best describes the process of absorption of vitamins from the intestine?,All of the options given are correct
high_school_microeconomics/492,False,True,False,For which of the following statements are both the price change and quantity change determinable (for a particular good)?,None of the above.
high_school_biology/292,False,False,False,"A cell from the leaf of the aquatic plant Elodea was soaked in a 15 percent sugar solution, and its contents soon separated from the cell wall and formed a mass in the center of the cell. All of the following statements are true about this event EXCEPT",the concentration of solutes in the extracellular environment is hypertonic with respect to the cell's interior
moral_scenarios/946,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ordered my third grade class to cower. Scenario 2 | When the neighbor complained of noise, I turned my music down.","Wrong, Not wrong"
college_physics/155,False,False,False,"An ideal monatomic gas expands quasi-statically to twice its volume. If the process is isothermal, the work done by the gas is Wi. If the process is adiabatic, the work done by the gas is Wa. Which of the following is true?",0<Wa <Wi
high_school_computer_science/347,True,True,True,"In Python 3, let r = lambda q: q * 2. What is r(3)?",6
moral_scenarios/973,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I make synthetic leather made to look like the leather of endangered species. Scenario 2 | My doctor gave me medication for my pain, so I started selling it.","Not wrong, Wrong"
anatomy/21,False,False,False,Which one of the following is brought about by activation of sympathetic nerves?,Dilation of the pupil of the eye.
high_school_biology/316,True,True,True,"The upper forelimbs of humans and bats have fairly similar skeletal structures, whereas the corresponding bones in whales have very different shapes and proportions. However, genetic data suggest that all three kinds of organisms diverged from a common ancestor at about the same time. Which of the following is the most likely explanation for these data?",Natural selection in an aquatic environment resulted in significant changes to whale forelimb anatomy.
virology/1511,False,False,False,What is virus attenuation in practical terms for successful vaccine discovery?,Direct random mutagenesis to create a less virulent mutant
prehistory/1114,False,False,False,Which sites have provided evidence used in arguing against the hypothesis that social complexity always required the production of agricultural surpluses?,Gobekli Tepe and Poverty Point
high_school_macroeconomics/447,False,False,False,A decline in the demand for money could be the result of,higher returns on bonds.
miscellaneous/855,False,False,False,Which of these states is not the birthplace of a US president?,Kansas
medical_genetics/788,True,True,True,If an autosomal recessive disorder which shows Hardy-Weinberg equilibrium has an incidence of 1 in 6400 then the frequency of carriers is approximately _______.,1 in 40
human_aging/665,True,True,True,The strongest research technique for determining genetic contributions to longevity is to compare,Identical and fraternal twins
college_physics/154,False,False,False,For which of the following thermodynamic processes is the increase in the internal energy of an ideal gas equal to the heat added to the gas?,Constant volume
miscellaneous/825,True,True,True,In the novel 'Around the World in 80 Days' Phileas Fogg's faithful valet is named what?,Passepartout
high_school_macroeconomics/432,False,False,False,Country A has a current account surplus; this means that,Country A has a financial account deficit.
college_computer_science/113,True,True,True,"If L is a language accepted by some automaton M, which of the following is (are) true? I. If M is a nondeterministic finite automaton, then L is accepted by some deterministic finite automaton. II. If M is a deterministic pushdown automaton, then L is accepted by some nondeterministic pushdown automaton. III. If M is a nondeterministic pushdown automaton, then L is accepted by some deterministic Turing machine.","I, II, and III"
high_school_mathematics/472,True,True,True,"If the point $(3,6)$ is on the graph of $y=g(x)$, and $h(x)=(g(x))^2$ for all $x$, then there is one point that must be on the graph of $y=h(x)$. What is the sum of the coordinates of that point?",39
nutrition/1041,False,False,True,Which of the following will have the lowest glycaemic index?,A raw potato
professional_psychology/1395,True,True,True,"According to the levels of processing model of memory, words and other information may be encoded at different levels, with _______ processing being the deepest level.",semantic
professional_law/1290,True,True,True,"A man sued a railroad for personal injuries suffered when his car was struck by a train at an unguarded crossing. A major issue is whether the train sounded its whistle before arriving at the crossing. The railroad has offered the testimony of a resident who has lived near the crossing for 15 years. Although she was not present on the occasion in question, she will testify that, whenever she is home, the train always sounds its whistle before arriving at the crossing. Is the residentÕs testimony admissible?","Yes, as evidence of a routine practice."
moral_scenarios/941,True,True,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My cousin has a peanut allergy so I used peanut oil when I cooked us dinner. Scenario 2 | I had sex with my wife after she fell asleep","Wrong, Wrong"
miscellaneous/869,True,True,True,According to folklore the 'jackalope' is an antlered version of what animal?,rabbit
virology/1503,False,False,False,"An investigator suspects that acetaminophen use during the first trimester of pregnancy can cause neural tube defects. She estimates the risk of neural tube defect in the general population is 1:1,000. Which of the following is the best study design to investigate the hypothesis?",Ecologic Study
human_aging/671,True,True,True,Those who spend time caring for a family member with advanced dementia are likely to experience,Depression
professional_law/1242,False,False,False,"A food manufacturer entered into a contract to buy all of the seller's bread crumb output. Several months after the contract was signed, the seller dismantled its machinery and stopped making bread crumbs. The buyer sued the seller. The seller testified and proved by expert evidence that it was no longer economically beneficial to produce bread crumbs. Will the court enforce the breach of contract action and award damages to the buyer?","No, the fact that the seller proved that it was economically unproductive means that the seller acted in good faith, and there was no further duty under the agreement."
machine_learning/746,True,True,False,"You observe the following while fitting a linear regression to the data: As you increase the amount of training data, the test error decreases and the training error increases. The train error is quite low (almost what you expect it to), while the test error is much higher than the train error. What do you think is the main reason behind this behavior. Choose the most probable option.",High variance
prehistory/1107,True,True,True,The village of Snaketown covers more than one square mile and had a well-developed irrigation network and evidence of a ceremonial ballgame. It was the largest village of which complex society?,Mississippian
high_school_psychology/558,True,True,True,The minimum amount of physical energy needed for a person to notice a stimulus is called a(n),absolute threshold
high_school_statistics/603,False,True,False,"A set consists of four numbers. The largest value is 200, and the range is 50. Which of the following statements is true?",The median is the mean of the second and third numbers if the set is arranged in ascending order.
machine_learning/747,True,True,True,"Statement 1| If there exists a set of k instances that cannot be shattered by H, then VC(H) < k. Statement 2| If two hypothesis classes H1 and H2 satisfy H1 ⊆ H2, then VC(H1) ≤ VC(H2).","False, True"
nutrition/1026,True,True,True,Which of the following is the most frequently used anthropometric measure to estimate body mass?,Body weight
security_studies/1458,True,False,False,"Which of the following was not a noticeable consequence of the SARS outbreak in 2002/2003, in terms of security studies?","High rates of morbidity amongst infected patients posed a direct threat to human security. With most fatalities occurring within young, otherwise healthy adult populations, serious questions about future economic and other sectors of security were raised."
college_computer_science/108,True,True,True,Let f(X) = if x = 1 then 0 else [x * f(x - 1) + x**2]. The value of f(4) is,100
high_school_government_and_politics/399,True,True,True,Which of the following is an accurate statement about the federal court system?,Congress has the power to create new federal courts.
high_school_chemistry/335,False,False,False,Which of the following salts is expected to produce an alkaline solution when one mole is dissolved in one liter of water?,Na2S
elementary_mathematics/245,True,True,True,Frankie’s baseball team scored 16 runs in a game. Max’s baseball team scored 8 runs in a game. Which statement about the number of runs scored by Frankie’s and Max’s baseball teams is true?,Frankie’s team scored 2 times as many runs as Max’s team because 16 = 2 × 8.
conceptual_physics/191,True,True,True,"When energy is released by the process of fusion, the total mass of the material after the event is",less
professional_psychology/1359,False,False,False,"An experimental psychologist with a Ph.D. wants to become a clinical psychologist. According to the APA’s General Guidelines for Providers of Psychological Services, he must:",complete doctoral-level coursework and training in clinical psychology.
jurisprudence/709,False,False,False,Which proposition below is the most powerful refutation of Olivecrona's psychological explanation of law?,He provides no empirical evidence in support of his thesis.
college_biology/95,True,False,True,Which of the following traits do prokaryotes and eukaryotes have in common?,Replication is bidirectional.
high_school_microeconomics/495,False,False,False,The utility-maximizing rule is to choose the basket of goods that,the marginal utility to price ratio equal for all goods in the basket subject to the income constraint.
high_school_microeconomics/501,True,True,True,Which of the following is characteristic of a perfectly competitive firm's demand curve?,price and marginal revenue are equal at all levels of output
high_school_microeconomics/487,True,True,False,A change in which of the following will NOT cause a shift in the demand curve for hamburgers?,The price of hamburgers
marketing/780,True,True,True,"_________ is a strategic activity and is used to differentiate and distinguish a brand, so that a consumer understands the brand, not just remembers it.",Brand positioning.
human_aging/661,False,False,False,One difference between the friendships of older and younger adults is that older adults,Have more cross gender friendships
miscellaneous/861,True,True,True,What is an alternate name for the food dish 'Beijing duck'?,Peking duck
world_religions/1530,False,False,True,Which Jewish group demanded a narrow and literal interpretation of the Torah?,Sadducees
elementary_mathematics/251,False,False,False,"Carmen saved 592 pennies. Her sister saved 128 pennies. Together, they put 250 pennies in wrappers and took them to the bank. Whatis the total number of pennies, rounded to the nearest hundred, Carmen and her sister have left?",500
professional_law/1199,False,False,False,In which situation would a Defendant not be held to the standard of care of a reasonable person?,"Defendant is deaf, and is accused of being negligent in failing to heed a warning bell."
marketing/775,True,True,True,"The _________ model emphasizes that each phase occurs in a particular sequence, which, according to Theodorson and Theodorson (1969), enables the 'transmission of information, ideas, attitudes, or emotion from one person or group to another (or others), primarily through symbols'.",Linear
high_school_psychology/531,True,True,True,"Which of the following best explains why mnemonic devices, such as the method of loci, are typically effective at helping individuals remember information?",They connect new information to information already stored in LTM.
moral_disputes/900,False,False,False,Which of the following best characterizes Cohen's view about animal rights?,"Animals do not have rights, but they still deserve some moral consideration."
high_school_chemistry/324,False,False,False,"Based on periodic relationships, the bond strength, and the concept relating bond strength to acid strengths, which of the following correctly predicts the strength of binary acids from strongest to weakest?",H2Se > H2S > H2O
marketing/782,True,True,True,Supply chain management (SCM) embraces four main activities. Which of the following is NOT one of the activities?,Customer services.
miscellaneous/814,True,True,True,With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.
high_school_biology/290,True,True,True,"A gradual drop in the water level of a large lake divided it into three smaller lakes. The division separated a single population of fish into three smaller, isolated populations. After many generations it was determined that the three populations of fish had become three separate species. Which of the following is most likely correct about the three species?",There are differences in the nucleotide sequences of certain gene alleles among the species.
professional_psychology/1391,True,True,True,"These medicines are antipsychotics and block dopamine receptors in the brain and are a bipolar and schizophrenia treatment. From the following list of several generics, which one is not a generic of medicines used in these treatments?",Dissulfiram
security_studies/1436,True,True,True,Which of the following statements best describes the wider security impacts of disease in terms of achieving security?,"Disease within a population threatens security both directly and indirectly, as it affects the health of the individual as well as the ability of that individual to perform vital roles within the wider society."
miscellaneous/868,True,True,True,Into what body of water does the Rhone River flow?,Mediterranean Sea
electrical_engineering/223,True,True,True,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL
elementary_mathematics/248,False,False,False,"George has $23 to spend on art supplies. He wants to buy markers, paper, and glue. If the total cost of the markers and paper is more than $14, which inequality represents the dollar amount, p, George can spend on glue?",p<9
professional_law/1230,False,False,False,Sally sold heroin to John. John was later stopped by police for speeding. The police searched John's car and found the heroin concealed under the rear seat. Sally is charged with illegally selling heroin. Sally's motion to prevent introduction of the heroin into evidence will most probably be,"denied, because Sally has no standing to object to the search. "
high_school_geography/382,True,True,True,Which of the following experiences the greatest temperature extremes due to continentality?,Siberia in Russia
